feat,importance,b,q_level
state_city_PR,55,0,0.5
state_city_RI_PROVIDENCE,0,0,0.5
state_city_SC,0,0,0.5
state_city_SC_CHARLESTON,0,0,0.5
state_city_SC_COLUMBIA,0,0,0.5
state_city_SD,0,0,0.5
state_city_SD_SIOUX_FALLS,0,0,0.5
state_city_TN,0,0,0.5
state_city_TN_CHATTANOOGA,0,0,0.5
state_city_TN_KNOXVILLE,0,0,0.5
state_city_TN_MEMPHIS,0,0,0.5
state_city_TN_MURFREESBORO,0,0,0.5
state_city_TX,0,0,0.5
state_city_TX_ABILENE,0,0,0.5
state_city_TX_ALLEN,0,0,0.5
state_city_TX_AMARILLO,0,0,0.5
state_city_TX_ARLINGTON,0,0,0.5
state_city_TX_AUSTIN,0,0,0.5
state_city_TX_BEAUMONT,0,0,0.5
state_city_TX_BROWNSVILLE,0,0,0.5
state_city_TX_CARROLLTON,0,0,0.5
state_city_TX_COLLEGE_STATION,0,0,0.5
state_city_TX_CONROE,0,0,0.5
state_city_TX_CORPUS_CHRISTI,0,0,0.5
state_city_TX_DALLAS,0,0,0.5
state_city_TX_DENTON,0,0,0.5
state_city_TX_EDINBURG,0,0,0.5
state_city_TX_EL_PASO,0,0,0.5
state_city_TX_FORT_WORTH,0,0,0.5
state_city_TX_FRISCO,0,0,0.5
state_city_TX_HOUSTON,0,0,0.5
state_city_TX_IRVING,0,0,0.5
state_city_TX_KILLEEN,0,0,0.5
state_city_TX_LAREDO,0,0,0.5
state_city_TX_LEWISVILLE,0,0,0.5
state_city_TX_LUBBOCK,0,0,0.5
state_city_TX_MCALLEN,0,0,0.5
state_city_TX_MCKINNEY,0,0,0.5
state_city_TX_MESQUITE,0,0,0.5
state_city_TX_MIDLAND,0,0,0.5
state_city_TX_NEW_BRAUNFELS,0,0,0.5
state_city_TX_ODESSA,0,0,0.5
state_city_TX_PASADENA,0,0,0.5
state_city_TX_PEARLAND,0,0,0.5
state_city_TX_PLANO,0,0,0.5
state_city_TX_RICHARDSON,0,0,0.5
state_city_TX_ROUND_ROCK,0,0,0.5
state_city_TX_SAN_ANTONIO,0,0,0.5
state_city_TX_SUGAR_LAND,0,0,0.5
state_city_TX_TYLER,0,0,0.5
state_city_TX_WACO,0,0,0.5
state_city_TX_WICHITA_FALLS,0,0,0.5
state_city_UT,0,0,0.5
state_city_UT_PROVO,0,0,0.5
state_city_UT_SALT_LAKE_CITY,0,0,0.5
state_city_UT_WEST_JORDAN,0,0,0.5
state_city_VA,0,0,0.5
state_city_VA_ALEXANDRIA,0,0,0.5
state_city_VA_CHESAPEAKE,0,0,0.5
state_city_VA_HAMPTON,0,0,0.5
state_city_VA_NEWPORT_NEWS,0,0,0.5
state_city_VA_NORFOLK,0,0,0.5
state_city_VA_RICHMOND,0,0,0.5
state_city_VA_SUFFOLK,0,0,0.5
state_city_VA_VIRGINIA_BEACH,0,0,0.5
state_city_VT,0,0,0.5
state_city_WA,0,0,0.5
state_city_WA_BELLEVUE,0,0,0.5
state_city_WA_EVERETT,0,0,0.5
state_city_WA_RENTON,0,0,0.5
state_city_WA_SEATTLE,0,0,0.5
state_city_WA_SPOKANE,0,0,0.5
state_city_WA_TACOMA,0,0,0.5
state_city_WA_VANCOUVER,0,0,0.5
state_city_WI,0,0,0.5
state_city_WI_GREEN_BAY,0,0,0.5
state_city_WI_MADISON,0,0,0.5
state_city_WI_MILWAUKEE,0,0,0.5
state_city_WV,0,0,0.5
state_city_WY,0,0,0.5
delta_xmas,185,0,0.5
inc_trans_cs_taylor_d2_c0_w4t_sNone,24,0,0.5
inc_trans_cs_taylor_d2_c1_w4t_sNone,152,0,0.5
inc_trans_cs_taylor_d2_c2_w4t_sNone,149,0,0.5
inc_trans_cs_taylor_d2_c0_w6t_sNone,80,0,0.5
inc_trans_cs_taylor_d2_c1_w6t_sNone,60,0,0.5
inc_trans_cs_taylor_d2_c2_w6t_sNone,30,0,0.5
inc_trans_cs_taylor_d1_c0_w3t_sNone,11,0,0.5
inc_trans_cs_taylor_d1_c1_w3t_sNone,129,0,0.5
inc_trans_cs_taylor_d1_c0_w5t_sNone,14,0,0.5
inc_trans_cs_taylor_d1_c1_w5t_sNone,53,0,0.5
inc_trans_cs_rollmean_w2,30,0,0.5
inc_trans_cs_rollmean_w4,28,0,0.5
inc_trans_cs_lag1,59,0,0.5
inc_trans_cs_lag2,38,0,0.5
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,29,0,0.5
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,40,0,0.5
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,39,0,0.5
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,21,0,0.5
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,10,0,0.5
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,38,0,0.5
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,33,0,0.5
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,18,0,0.5
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,139,0,0.5
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,73,0,0.5
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,23,0,0.5
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,22,0,0.5
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,15,0,0.5
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,2,0,0.5
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,33,0,0.5
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,12,0,0.5
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,9,0,0.5
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,14,0,0.5
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,90,0,0.5
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,125,0,0.5
inc_trans_cs_rollmean_w2_lag1,18,0,0.5
inc_trans_cs_rollmean_w2_lag2,4,0,0.5
inc_trans_cs_rollmean_w4_lag1,33,0,0.5
inc_trans_cs_rollmean_w4_lag2,60,0,0.5
horizon,77,0,0.5
inc_trans_cs,129,0,0.975
season_week,313,0,0.975
log_pop,140,0,0.975
source_flusurvnet,9,0,0.975
source_ilinet,29,0,0.975
source_nhsn_city,30,0,0.975
state_city_AK,16,0,0.975
state_city_AL,1,0,0.975
state_city_AL_BIRMINGHAM,0,0,0.975
state_city_AL_HUNTSVILLE,0,0,0.975
state_city_AL_MOBILE,1,0,0.975
state_city_AL_MONTGOMERY,1,0,0.975
state_city_AL_TUSCALOOSA,1,0,0.975
state_city_AR,0,0,0.975
state_city_AR_FAYETTEVILLE,0,0,0.975
state_city_AR_LITTLE_ROCK,0,0,0.975
state_city_AZ,0,0,0.975
state_city_AZ_CHANDLER,0,0,0.975
state_city_AZ_GLENDALE,0,0,0.975
state_city_AZ_GOODYEAR,13,0,0.975
state_city_AZ_MESA,0,0,0.975
state_city_AZ_PHOENIX,0,0,0.975
state_city_AZ_SCOTTSDALE,0,0,0.975
state_city_AZ_TEMPE,13,0,0.975
state_city_AZ_TUCSON,0,0,0.975
state_city_AZ_YUMA,1,0,0.975
state_city_CA,0,0,0.975
state_city_CA_ANAHEIM,14,0,0.975
state_city_CA_ANTIOCH,0,0,0.975
state_city_CA_BAKERSFIELD,1,0,0.975
state_city_CA_BERKELEY,1,0,0.975
state_city_CA_BURBANK,0,0,0.975
state_city_CA_CHICO,0,0,0.975
state_city_CA_CHULA_VISTA,2,0,0.975
state_city_CA_CLOVIS,0,0,0.975
state_city_CA_CORONA,0,0,0.975
state_city_CA_COSTA_MESA,0,0,0.975
state_city_CA_DOWNEY,0,0,0.975
state_city_CA_FONTANA,1,0,0.975
state_city_CA_FREMONT,8,0,0.975
state_city_CA_FRESNO,0,0,0.975
state_city_CA_FULLERTON,4,0,0.975
state_city_CA_GARDEN_GROVE,6,0,0.975
state_city_CA_GLENDALE,0,0,0.975
state_city_CA_HUNTINGTON_BEACH,11,0,0.975
state_city_CA_INGLEWOOD,0,0,0.975
state_city_CA_IRVINE,0,0,0.975
state_city_CA_LANCASTER,0,0,0.975
state_city_CA_LONG_BEACH,0,0,0.975
state_city_CA_LOS_ANGELES,0,0,0.975
state_city_CA_MODESTO,6,0,0.975
state_city_CA_MORENO_VALLEY,1,0,0.975
state_city_CA_MURRIETA,0,0,0.975
state_city_CA_OAKLAND,0,0,0.975
state_city_CA_OCEANSIDE,8,0,0.975
state_city_CA_ONTARIO,0,0,0.975
state_city_CA_ORANGE,0,0,0.975
state_city_CA_OXNARD,0,0,0.975
state_city_CA_PALMDALE,0,0,0.975
state_city_CA_PASADENA,0,0,0.975
state_city_CA_POMONA,0,0,0.975
state_city_CA_RANCHO_CUCAMONGA,0,0,0.975
state_city_CA_RIVERSIDE,0,0,0.975
state_city_CA_ROSEVILLE,0,0,0.975
state_city_CA_SACRAMENTO,4,0,0.975
state_city_CA_SALINAS,0,0,0.975
state_city_CA_SANTA_ANA,0,0,0.975
state_city_CA_SANTA_CLARA,0,0,0.975
state_city_CA_SANTA_MARIA,4,0,0.975
state_city_CA_SANTA_ROSA,0,0,0.975
state_city_CA_SAN_BERNARDINO,1,0,0.975
state_city_CA_SAN_DIEGO,0,0,0.975
state_city_CA_SAN_FRANCISCO,3,0,0.975
state_city_CA_SAN_JOSE,19,0,0.975
state_city_CA_SAN_MATEO,0,0,0.975
state_city_CA_SIMI_VALLEY,0,0,0.975
state_city_CA_STOCKTON,0,0,0.975
state_city_CA_TEMECULA,0,0,0.975
state_city_CA_THOUSAND_OAKS,6,0,0.975
state_city_CA_TORRANCE,0,0,0.975
state_city_CA_VACAVILLE,0,0,0.975
state_city_CA_VALLEJO,0,0,0.975
state_city_CA_VICTORVILLE,0,0,0.975
state_city_CA_VISALIA,0,0,0.975
state_city_CA_WEST_COVINA,0,0,0.975
state_city_CO,2,0,0.975
state_city_CO_AURORA,0,0,0.975
state_city_CO_BOULDER,2,0,0.975
state_city_CO_COLORADO_SPRINGS,0,0,0.975
state_city_CO_DENVER,0,0,0.975
state_city_CO_FORT_COLLINS,0,0,0.975
state_city_CO_GREELEY,0,0,0.975
state_city_CO_LAKEWOOD,5,0,0.975
state_city_CO_PUEBLO,1,0,0.975
state_city_CO_THORNTON,0,0,0.975
state_city_CO_WESTMINSTER,3,0,0.975
state_city_CT,0,0,0.975
state_city_CT_BRIDGEPORT,0,0,0.975
state_city_CT_HARTFORD,0,0,0.975
state_city_CT_NEW_HAVEN,0,0,0.975
state_city_CT_STAMFORD,0,0,0.975
state_city_CT_WATERBURY,0,0,0.975
state_city_DC,4,0,0.975
state_city_DC_WASHINGTON,0,0,0.975
state_city_DE,0,0,0.975
state_city_FL,16,0,0.975
state_city_FL_CAPE_CORAL,5,0,0.975
state_city_FL_CLEARWATER,19,0,0.975
state_city_FL_FORT_LAUDERDALE,1,0,0.975
state_city_FL_GAINESVILLE,11,0,0.975
state_city_FL_HIALEAH,8,0,0.975
state_city_FL_HOLLYWOOD,4,0,0.975
state_city_FL_JACKSONVILLE,6,0,0.975
state_city_FL_LAKELAND,0,0,0.975
state_city_FL_MIAMI,0,0,0.975
state_city_FL_MIRAMAR,0,0,0.975
state_city_FL_ORLANDO,0,0,0.975
state_city_FL_PALM_BAY,5,0,0.975
state_city_FL_PALM_COAST,5,0,0.975
state_city_FL_PEMBROKE_PINES,17,0,0.975
state_city_FL_TALLAHASSEE,0,0,0.975
state_city_FL_TAMPA,0,0,0.975
state_city_FL_WEST_PALM_BEACH,1,0,0.975
state_city_GA,1,0,0.975
state_city_GA_ATLANTA,0,0,0.975
state_city_GA_COLUMBUS,4,0,0.975
state_city_GA_SAVANNAH,0,0,0.975
state_city_HI,6,0,0.975
state_city_IA,0,0,0.975
state_city_IA_CEDAR_RAPIDS,0,0,0.975
state_city_IA_DAVENPORT,1,0,0.975
state_city_IA_DES_MOINES,0,0,0.975
state_city_ID,0,0,0.975
state_city_ID_NAMPA,0,0,0.975
state_city_IL,5,0,0.975
state_city_IL_AURORA,1,0,0.975
state_city_IL_CHICAGO,0,0,0.975
state_city_IL_ELGIN,0,0,0.975
state_city_IL_JOLIET,7,0,0.975
state_city_IL_NAPERVILLE,0,0,0.975
state_city_IL_PEORIA,0,0,0.975
state_city_IL_ROCKFORD,0,0,0.975
state_city_IL_SPRINGFIELD,0,0,0.975
state_city_IN,3,0,0.975
state_city_IN_CARMEL,0,0,0.975
state_city_IN_EVANSVILLE,2,0,0.975
state_city_IN_FORT_WAYNE,0,0,0.975
state_city_IN_SOUTH_BEND,0,0,0.975
state_city_KS,12,0,0.975
state_city_KS_KANSAS_CITY,0,0,0.975
state_city_KS_OLATHE,0,0,0.975
state_city_KS_OVERLAND_PARK,6,0,0.975
state_city_KS_TOPEKA,0,0,0.975
state_city_KS_WICHITA,0,0,0.975
state_city_KY,4,0,0.975
state_city_LA,1,0,0.975
state_city_LA_BATON_ROUGE,1,0,0.975
state_city_LA_LAFAYETTE,1,0,0.975
state_city_LA_NEW_ORLEANS,1,0,0.975
state_city_LA_SHREVEPORT,0,0,0.975
state_city_MA,1,0,0.975
state_city_MA_BOSTON,0,0,0.975
state_city_MA_BROCKTON,3,0,0.975
state_city_MA_CAMBRIDGE,0,0,0.975
state_city_MA_LOWELL,0,0,0.975
state_city_MA_NEW_BEDFORD,0,0,0.975
state_city_MA_SPRINGFIELD,0,0,0.975
state_city_MA_WORCESTER,0,0,0.975
state_city_MD,0,0,0.975
state_city_MD_BALTIMORE,1,0,0.975
state_city_ME,1,0,0.975
state_city_MI,2,0,0.975
state_city_MI_ANN_ARBOR,0,0,0.975
state_city_MI_DEARBORN,0,0,0.975
state_city_MI_DETROIT,0,0,0.975
state_city_MI_GRAND_RAPIDS,0,0,0.975
state_city_MI_LANSING,0,0,0.975
state_city_MI_WARREN,0,0,0.975
state_city_MN,2,0,0.975
state_city_MN_MINNEAPOLIS,0,0,0.975
state_city_MN_ROCHESTER,2,0,0.975
state_city_MO,6,0,0.975
state_city_MO_COLUMBIA,0,0,0.975
state_city_MO_INDEPENDENCE,3,0,0.975
state_city_MO_KANSAS_CITY,0,0,0.975
state_city_MO_SPRINGFIELD,0,0,0.975
state_city_MS,4,0,0.975
state_city_MS_JACKSON,0,0,0.975
state_city_MT,10,0,0.975
state_city_MT_BILLINGS,0,0,0.975
state_city_NC,4,0,0.975
state_city_NC_CHARLOTTE,0,0,0.975
state_city_NC_CONCORD,0,0,0.975
state_city_NC_DURHAM,0,0,0.975
state_city_NC_FAYETTEVILLE,5,0,0.975
state_city_NC_GREENSBORO,3,0,0.975
state_city_NC_HIGH_POINT,0,0,0.975
state_city_NC_RALEIGH,2,0,0.975
state_city_NC_WILMINGTON,0,0,0.975
state_city_NC_WINSTON-SALEM,0,0,0.975
state_city_ND,8,0,0.975
state_city_ND_FARGO,0,0,0.975
state_city_NE,0,0,0.975
state_city_NE_LINCOLN,3,0,0.975
state_city_NE_OMAHA,12,0,0.975
state_city_NH,3,0,0.975
state_city_NH_MANCHESTER,0,0,0.975
state_city_NJ_ELIZABETH,0,0,0.975
state_city_NJ_JERSEY_CITY,1,0,0.975
state_city_NJ_NEWARK,0,0,0.975
state_city_NJ_PATERSON,0,0,0.975
state_city_NM,0,0,0.975
state_city_NM_ALBUQUERQUE,0,0,0.975
state_city_NM_LAS_CRUCES,10,0,0.975
state_city_NV,0,0,0.975
state_city_NV_HENDERSON,0,0,0.975
state_city_NV_LAS_VEGAS,0,0,0.975
state_city_NV_NORTH_LAS_VEGAS,18,0,0.975
state_city_NV_RENO,0,0,0.975
state_city_NV_SPARKS,0,0,0.975
state_city_NY,0,0,0.975
state_city_NY_ALBANY,0,0,0.975
state_city_NY_BUFFALO,0,0,0.975
state_city_NY_NEW_YORK,5,0,0.975
state_city_NY_ROCHESTER,0,0,0.975
state_city_NY_SYRACUSE,0,0,0.975
state_city_NY_YONKERS,0,0,0.975
state_city_OH,4,0,0.975
state_city_OH_AKRON,0,0,0.975
state_city_OH_CINCINNATI,0,0,0.975
state_city_OH_CLEVELAND,0,0,0.975
state_city_OH_COLUMBUS,0,0,0.975
state_city_OH_DAYTON,2,0,0.975
state_city_OH_TOLEDO,0,0,0.975
state_city_OK,3,0,0.975
state_city_OK_BROKEN_ARROW,3,0,0.975
state_city_OK_NORMAN,2,0,0.975
state_city_OK_OKLAHOMA_CITY,1,0,0.975
state_city_OK_TULSA,0,0,0.975
state_city_OR,1,0,0.975
state_city_OR_BEND,0,0,0.975
state_city_OR_GRESHAM,0,0,0.975
state_city_OR_HILLSBORO,0,0,0.975
state_city_OR_PORTLAND,0,0,0.975
state_city_OR_SALEM,0,0,0.975
state_city_PA,0,0,0.975
state_city_PA_ALLENTOWN,0,0,0.975
state_city_PA_PHILADELPHIA,0,0,0.975
state_city_PA_PITTSBURGH,0,0,0.975
state_city_PR,17,0,0.975
state_city_RI_PROVIDENCE,0,0,0.975
state_city_SC,3,0,0.975
state_city_SC_CHARLESTON,0,0,0.975
state_city_SC_COLUMBIA,0,0,0.975
state_city_SD,0,0,0.975
state_city_SD_SIOUX_FALLS,2,0,0.975
state_city_TN,12,0,0.975
state_city_TN_CHATTANOOGA,0,0,0.975
state_city_TN_KNOXVILLE,0,0,0.975
state_city_TN_MEMPHIS,0,0,0.975
state_city_TN_MURFREESBORO,7,0,0.975
state_city_TX,0,0,0.975
state_city_TX_ABILENE,8,0,0.975
state_city_TX_ALLEN,0,0,0.975
state_city_TX_AMARILLO,0,0,0.975
state_city_TX_ARLINGTON,6,0,0.975
state_city_TX_AUSTIN,0,0,0.975
state_city_TX_BEAUMONT,3,0,0.975
state_city_TX_BROWNSVILLE,19,0,0.975
state_city_TX_CARROLLTON,11,0,0.975
state_city_TX_COLLEGE_STATION,0,0,0.975
state_city_TX_CONROE,12,0,0.975
state_city_TX_CORPUS_CHRISTI,0,0,0.975
state_city_TX_DALLAS,0,0,0.975
state_city_TX_DENTON,1,0,0.975
state_city_TX_EDINBURG,2,0,0.975
state_city_TX_EL_PASO,0,0,0.975
state_city_TX_FORT_WORTH,0,0,0.975
state_city_TX_FRISCO,1,0,0.975
state_city_TX_HOUSTON,15,0,0.975
state_city_TX_IRVING,5,0,0.975
state_city_TX_KILLEEN,3,0,0.975
state_city_TX_LAREDO,15,0,0.975
state_city_TX_LEWISVILLE,7,0,0.975
state_city_TX_LUBBOCK,0,0,0.975
state_city_TX_MCALLEN,20,0,0.975
state_city_TX_MCKINNEY,6,0,0.975
state_city_TX_MESQUITE,13,0,0.975
state_city_TX_MIDLAND,0,0,0.975
state_city_TX_NEW_BRAUNFELS,16,0,0.975
state_city_TX_ODESSA,0,0,0.975
state_city_TX_PASADENA,5,0,0.975
state_city_TX_PEARLAND,9,0,0.975
state_city_TX_PLANO,0,0,0.975
state_city_TX_RICHARDSON,2,0,0.975
state_city_TX_ROUND_ROCK,11,0,0.975
state_city_TX_SAN_ANTONIO,0,0,0.975
state_city_TX_SUGAR_LAND,7,0,0.975
state_city_TX_TYLER,4,0,0.975
state_city_TX_WACO,0,0,0.975
state_city_TX_WICHITA_FALLS,0,0,0.975
state_city_UT,0,0,0.975
state_city_UT_PROVO,15,0,0.975
state_city_UT_SALT_LAKE_CITY,1,0,0.975
state_city_UT_WEST_JORDAN,7,0,0.975
state_city_VA,6,0,0.975
state_city_VA_ALEXANDRIA,0,0,0.975
state_city_VA_CHESAPEAKE,5,0,0.975
state_city_VA_HAMPTON,7,0,0.975
state_city_VA_NEWPORT_NEWS,0,0,0.975
state_city_VA_NORFOLK,0,0,0.975
state_city_VA_RICHMOND,0,0,0.975
state_city_VA_SUFFOLK,0,0,0.975
state_city_VA_VIRGINIA_BEACH,0,0,0.975
state_city_VT,4,0,0.975
state_city_WA,2,0,0.975
state_city_WA_BELLEVUE,0,0,0.975
state_city_WA_EVERETT,0,0,0.975
state_city_WA_RENTON,9,0,0.975
state_city_WA_SEATTLE,0,0,0.975
state_city_WA_SPOKANE,0,0,0.975
state_city_WA_TACOMA,1,0,0.975
state_city_WA_VANCOUVER,0,0,0.975
state_city_WI,0,0,0.975
state_city_WI_GREEN_BAY,0,0,0.975
state_city_WI_MADISON,0,0,0.975
state_city_WI_MILWAUKEE,0,0,0.975
state_city_WV,0,0,0.975
state_city_WY,1,0,0.975
delta_xmas,64,0,0.975
inc_trans_cs_taylor_d2_c0_w4t_sNone,55,0,0.975
inc_trans_cs_taylor_d2_c1_w4t_sNone,44,0,0.975
inc_trans_cs_taylor_d2_c2_w4t_sNone,57,0,0.975
inc_trans_cs_taylor_d2_c0_w6t_sNone,47,0,0.975
inc_trans_cs_taylor_d2_c1_w6t_sNone,62,0,0.975
inc_trans_cs_taylor_d2_c2_w6t_sNone,54,0,0.975
inc_trans_cs_taylor_d1_c0_w3t_sNone,32,0,0.975
inc_trans_cs_taylor_d1_c1_w3t_sNone,65,0,0.975
inc_trans_cs_taylor_d1_c0_w5t_sNone,37,0,0.975
inc_trans_cs_taylor_d1_c1_w5t_sNone,73,0,0.975
inc_trans_cs_rollmean_w2,32,0,0.975
inc_trans_cs_rollmean_w4,37,0,0.975
inc_trans_cs_lag1,28,0,0.975
inc_trans_cs_lag2,15,0,0.975
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,9,0,0.975
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,15,0,0.975
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,38,0,0.975
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,35,0,0.975
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,43,0,0.975
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,48,0,0.975
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,27,0,0.975
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,33,0,0.975
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,36,0,0.975
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,57,0,0.975
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,61,0,0.975
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,58,0,0.975
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,24,0,0.975
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,8,0,0.975
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,33,0,0.975
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,29,0,0.975
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,13,0,0.975
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,41,0,0.975
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,36,0,0.975
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,64,0,0.975
inc_trans_cs_rollmean_w2_lag1,12,0,0.975
inc_trans_cs_rollmean_w2_lag2,25,0,0.975
inc_trans_cs_rollmean_w4_lag1,36,0,0.975
inc_trans_cs_rollmean_w4_lag2,55,0,0.975
horizon,69,0,0.975
inc_trans_cs,267,1,0.025
season_week,265,1,0.025
log_pop,123,1,0.025
source_flusurvnet,67,1,0.025
source_ilinet,0,1,0.025
source_nhsn_city,0,1,0.025
state_city_AK,9,1,0.025
state_city_AL,1,1,0.025
state_city_AL_BIRMINGHAM,0,1,0.025
state_city_AL_HUNTSVILLE,0,1,0.025
state_city_AL_MOBILE,0,1,0.025
state_city_AL_MONTGOMERY,0,1,0.025
state_city_AL_TUSCALOOSA,0,1,0.025
state_city_AR,0,1,0.025
state_city_AR_FAYETTEVILLE,0,1,0.025
state_city_AR_LITTLE_ROCK,0,1,0.025
state_city_AZ,27,1,0.025
state_city_AZ_CHANDLER,0,1,0.025
state_city_AZ_GLENDALE,0,1,0.025
state_city_AZ_GOODYEAR,0,1,0.025
state_city_AZ_MESA,0,1,0.025
state_city_AZ_PHOENIX,0,1,0.025
state_city_AZ_SCOTTSDALE,0,1,0.025
state_city_AZ_TEMPE,0,1,0.025
state_city_AZ_TUCSON,0,1,0.025
state_city_AZ_YUMA,0,1,0.025
state_city_CA,0,1,0.025
state_city_CA_ANAHEIM,0,1,0.025
state_city_CA_ANTIOCH,0,1,0.025
state_city_CA_BAKERSFIELD,0,1,0.025
state_city_CA_BERKELEY,0,1,0.025
state_city_CA_BURBANK,0,1,0.025
state_city_CA_CHICO,0,1,0.025
state_city_CA_CHULA_VISTA,0,1,0.025
state_city_CA_CLOVIS,0,1,0.025
state_city_CA_CORONA,0,1,0.025
state_city_CA_COSTA_MESA,0,1,0.025
state_city_CA_DOWNEY,0,1,0.025
state_city_CA_FONTANA,0,1,0.025
state_city_CA_FREMONT,0,1,0.025
state_city_CA_FRESNO,0,1,0.025
state_city_CA_FULLERTON,0,1,0.025
state_city_CA_GARDEN_GROVE,0,1,0.025
state_city_CA_GLENDALE,0,1,0.025
state_city_CA_HUNTINGTON_BEACH,0,1,0.025
state_city_CA_INGLEWOOD,0,1,0.025
state_city_CA_IRVINE,0,1,0.025
state_city_CA_LANCASTER,0,1,0.025
state_city_CA_LONG_BEACH,0,1,0.025
state_city_CA_LOS_ANGELES,0,1,0.025
state_city_CA_MODESTO,0,1,0.025
state_city_CA_MORENO_VALLEY,0,1,0.025
state_city_CA_MURRIETA,0,1,0.025
state_city_CA_OAKLAND,0,1,0.025
state_city_CA_OCEANSIDE,0,1,0.025
state_city_CA_ONTARIO,0,1,0.025
state_city_CA_ORANGE,0,1,0.025
state_city_CA_OXNARD,0,1,0.025
state_city_CA_PALMDALE,0,1,0.025
state_city_CA_PASADENA,0,1,0.025
state_city_CA_POMONA,0,1,0.025
state_city_CA_RANCHO_CUCAMONGA,0,1,0.025
state_city_CA_RIVERSIDE,0,1,0.025
state_city_CA_ROSEVILLE,0,1,0.025
state_city_CA_SACRAMENTO,0,1,0.025
state_city_CA_SALINAS,0,1,0.025
state_city_CA_SANTA_ANA,0,1,0.025
state_city_CA_SANTA_CLARA,0,1,0.025
state_city_CA_SANTA_MARIA,0,1,0.025
state_city_CA_SANTA_ROSA,0,1,0.025
state_city_CA_SAN_BERNARDINO,0,1,0.025
state_city_CA_SAN_DIEGO,0,1,0.025
state_city_CA_SAN_FRANCISCO,0,1,0.025
state_city_CA_SAN_JOSE,0,1,0.025
state_city_CA_SAN_MATEO,0,1,0.025
state_city_CA_SIMI_VALLEY,0,1,0.025
state_city_CA_STOCKTON,0,1,0.025
state_city_CA_TEMECULA,0,1,0.025
state_city_CA_THOUSAND_OAKS,0,1,0.025
state_city_CA_TORRANCE,0,1,0.025
state_city_CA_VACAVILLE,0,1,0.025
state_city_CA_VALLEJO,0,1,0.025
state_city_CA_VICTORVILLE,0,1,0.025
state_city_CA_VISALIA,0,1,0.025
state_city_CA_WEST_COVINA,0,1,0.025
state_city_CO,11,1,0.025
state_city_CO_AURORA,0,1,0.025
state_city_CO_BOULDER,0,1,0.025
state_city_CO_COLORADO_SPRINGS,0,1,0.025
state_city_CO_DENVER,0,1,0.025
state_city_CO_FORT_COLLINS,0,1,0.025
state_city_CO_GREELEY,0,1,0.025
state_city_CO_LAKEWOOD,0,1,0.025
state_city_CO_PUEBLO,0,1,0.025
state_city_CO_THORNTON,0,1,0.025
state_city_CO_WESTMINSTER,0,1,0.025
state_city_CT,5,1,0.025
state_city_CT_BRIDGEPORT,0,1,0.025
state_city_CT_HARTFORD,0,1,0.025
state_city_CT_NEW_HAVEN,0,1,0.025
state_city_CT_STAMFORD,0,1,0.025
state_city_CT_WATERBURY,0,1,0.025
state_city_DC,1,1,0.025
state_city_DC_WASHINGTON,0,1,0.025
state_city_DE,0,1,0.025
state_city_FL,0,1,0.025
state_city_FL_CAPE_CORAL,0,1,0.025
